PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,Smiles,pKi,source
-0.839218201168752,0.051276785336757155,-2.456463839741201,-2.946795705467858,1.2929209225901046,1.7645994259040136,1.2967444942404214,-1.650759795464991,-4.130139384757145,-0.040529890696954146,-0.7872163692657657,0.6768550955058136,-0.556343712610459,1.6366606080195718,1.4445598468962095,-1.6542131235016333,0.6670467821068579,-0.3441627986806181,1.6557693456859333,-0.6399059132197035,-0.34058876384046927,-1.7666192632663649,0.744081402358845,2.2347084456883044,-1.1442149886913173,1.3348183728440457,-1.359852829289233,-0.23171403454219178,0.7299022916105011,1.1612513782793048,-0.08536184662177342,0.4140609082742818,-0.2728629314002565,0.36705119469094827,0.1876215008064922,-1.1731735650227058,1.059902139429589,-1.1060345233390037,0.31040983892964086,-1.0842426548203965,-0.3710892494485369,1.3334473560558577,0.393168298220504,-0.6520721366206906,-1.5071272013478731,0.2681244179043915,1.3228061743034407,-1.0754303612085767,-0.7691886919539226,-1.1643461634777317,-1.9013596060914986,-0.11649843994322806,-0.10898402770623264,0.2983250367978265,-0.06491299539424247,1.1909908752483136,0.5637620685897733,0.6571029301240184,-0.37716825792377945,-0.3621940827603846,0.8502517240472653,0.582239606622797,0.6808609323896371,-0.2747121601627778,-1.439413833695077,0.8997905532068251,0.008429343966739822,-0.35846435349144135,-0.1268707610140487,-0.4279721181865818,-0.13663264263907732,-0.4416041308813632,-0.9760915036479522,-0.5946091245042444,0.5720270741047215,0.236491997942252,-0.5339452309046698,-0.9044185942761559,-0.33369975222446846,-1.0348425146830076,-0.6521647278983234,-0.28025489012124294,-0.6770665109426466,-0.354252628186483,0.5196722521511552,0.3629885386661762,-0.0906442495568647,0.15748691423701913,-0.6023690576432379,-0.07207687383431173,-0.20025915472344738,-0.26701837331297673,-0.27504606564123973,0.04979902436557693,0.16443355114071748,-0.2080099749185832,-0.05646266147236267,-0.7428988784087417,0.18216017579665353,0.8288051013559865,CCc1nc2c([N+](=O)[O-])c(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,8.3,human
-1.236269108619842,2.6130103042737463,-2.4830787687707128,0.1876239039238508,1.3975346673855304,-3.6512746599040766,-1.244797288128929,-6.036968081221848,-1.2655675945937768,3.499565796007025,-5.172780184970338,-0.9750455109748952,-0.29532529386220807,1.8137881958031823,-1.4898156775923086,-0.3009464906724266,-5.4556690291621,0.37022331038560763,0.13671782521240114,-0.6699720350412502,0.4958799257417173,-1.5092352934025783,0.5424907751118934,1.6493132523124914,-2.6259707770238343,-1.1814856092822166,3.0058734154083817,-0.49102105849096794,0.5649371144107824,0.6595052589350786,-1.6725478760200299,-0.5526539671329708,-0.19049232336972777,2.088609705938102,0.2874833961451568,0.358954682623201,-2.8530856424448614,-0.5319870764577369,-0.8293309321038604,-1.0146798720153523,0.1409553197712283,-0.43307531628893164,1.1382145979247036,-1.17813898414521,-0.3673451730889,-0.4788145165041955,1.2273067661627461,0.18909026477565632,0.7889456547666569,0.203684471202702,0.20779084386693103,-0.719588671219116,0.10399148487597487,-0.6502572150055639,0.01349030587820521,0.3657160291733264,-0.6902230228923748,-0.56139419625037,-0.5729730252262606,-0.04919704667723983,-0.22818099665023675,-0.03264001347777452,-0.07634657914443993,-0.6356834988767808,0.030403116510168294,0.028581111158554294,-0.1511240247163881,0.7039326669116279,0.3701542701932193,-0.8013897123731396,-0.09110890115138874,0.17679015033263104,-0.02148168543261048,-0.17584444394445198,-0.039846527441039975,-0.4967864469251612,-0.19172298829533652,0.22240214522828639,-0.35625239775603024,-0.3052058016655896,-0.37936523006580847,0.6213881467343234,0.08498880781190243,0.19224887038756425,0.10650316201093334,0.12236482649181389,-0.5318882487419079,0.5908798973695538,0.8511003149229365,-0.18891681329293394,0.14630381015486232,0.5018662166332704,-0.3016911920505003,0.29266013568344257,-0.16999453468447723,-0.15769517744102735,-0.26008232006116083,0.20723090006179007,0.02053219441089965,0.05189130174160703,CCC(CC)N[C@@H](CC(=O)O)C(=O)N1CCCC[C@H]1CCOC1CCN(C(=N)N)CC1,5.85,human
9.121208843762346,-0.6006708590920292,4.370885428508144,-4.879091920648931,-1.0746087095705208,-0.14078062085104384,-0.22788690293726177,1.9019247702441031,0.25396795824481405,-2.7213173840881564,-1.7120390002783243,-0.28575806129576337,-0.10298784418163548,-3.017468287775101,2.4746680422331573,-1.119284205934177,-1.4843928631174907,0.9810286581340361,-1.5607756475509353,0.31486359892748633,0.6585275415549804,0.47612206133633983,0.38482407539107893,-0.10674822088308507,0.45244139872248335,-0.8016141086740955,0.06623828158367155,0.5874450300209038,-0.36522676919097696,-0.8860924672076514,-0.16648887161153061,0.5882406076479753,1.2124492342938817,0.763401048752975,-1.076421156180753,-0.9231959312012067,-0.6345926237582263,0.289835397435257,-0.044649595301693726,-0.6338556477772984,-0.41519788225485704,-0.05513934899440881,0.5087259822072099,-0.04580770200129849,-0.19082778267914366,-0.4813881514414396,-0.09205744088595615,-0.35501834605190397,0.2057116490513181,-0.17687890553641167,0.10488740464675497,0.011039393943506757,-0.049466500531867214,0.3251385326199595,-0.06961450327544984,0.31527323148233133,0.12653739622162288,0.03800081582596219,0.3007156251473593,-0.06967944437966497,-0.2790035165288469,-0.20109654414012484,0.08365609274848161,-0.5362684671075091,0.01678596221535059,0.04388786152380811,-0.20757943426033343,-0.08562676372294911,-0.11157837330823937,0.1357545777441349,-0.3788486927815163,0.40321190772722165,0.35032884134261044,0.4052197136358223,0.17148819517748587,0.22693419165724324,0.03742009180768814,-0.05389224731214856,0.014490183642813698,0.2445455632508125,0.04286880770117741,0.0843660096196922,-0.013272955155743924,-0.11294059266058733,0.07386355035012637,0.3299151314276658,0.27800277659788875,-0.205450195279934,0.06697413433393443,0.0656494480876262,0.2555446294549526,0.17121248673922548,-0.1803164184209887,-0.006025795073565844,-0.07437567301240357,0.3784700843224344,0.24871439170990503,-0.12989418568166247,-0.37748362701757715,-0.046184531288421496,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccc(C(=O)O)cc1,8.54,human
9.715928563441294,0.900987687780272,4.390245240585834,-3.9797307111708737,0.3139283634327911,-1.61687096112026,-1.8453800082923417,-0.47125395550223914,-0.9453197551123251,-2.467410210096176,-1.394146527502904,-0.7113445568597009,0.40272252870513975,-2.9470815375497685,2.517548861981249,-1.1788364434692558,-1.3943572694008222,0.7996420366529552,-2.0388654357206724,-0.10755309904542082,0.9523769343903633,0.7971346490640753,1.2596307068634067,-0.7983118999769971,-0.06727768465216644,-0.52383364494996,-0.08655220496849253,0.9317076047612672,0.4520540370917635,-2.044996172620644,-0.2865437452639429,-0.1511165358955013,0.9960099133934555,0.21385916513623573,-2.1212041324668616,-0.9839766665260481,-0.4930240467939427,0.08880410737089288,0.7306887999983325,-0.26880604160924937,0.2518077638584101,0.14265223386839604,0.19750545392529678,0.055340195375226504,-0.7352580493521169,0.8684679623772211,-1.1698582348523217,-0.5458382258986516,-1.0105448305273952,-0.2004332643279319,0.42281198622325844,0.0481303882067465,-0.842563430191425,-1.338536728095523,0.28356587947491485,-0.005247612053352327,0.40248429867421875,-0.1391342405165157,0.06360356582793472,-0.048791573942951555,0.4679129784388713,0.07625729616440048,0.590912111292959,0.7015876892228943,-0.1091669798650287,-0.6617490230237374,0.3049621755706634,-0.0661331881876266,0.2607744092244646,0.4100939377386458,0.18347220072759135,-0.10953126998165548,0.5929619202879409,0.39138044885325235,-0.05694489382655004,0.15889245574208005,0.7053834334592257,-0.16971691374191503,-0.18158982101404883,-0.23520288084090124,-0.07826247990816541,-0.11577537767599376,0.0833200266347452,0.513516006822951,0.5542264689269795,-0.214315539568942,-0.6234412631837035,-0.2386481056802199,0.2576128188676845,0.13188120756211277,0.6175390690298129,-0.16822542042190805,0.05150645271021461,-0.04595170050240846,0.3694476416365027,-0.5637157012088354,-0.5944241658141037,0.33264902767853555,0.04054383232411331,0.5241042928792911,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@H](C(=O)O)C1CCCCC1,8.52,human
8.533201134783573,0.1899190340219611,4.337392521972388,-3.9243289006888116,0.24174507548494767,-1.2868073720914093,0.16949995758999808,1.1004819114234365,-0.720765598733685,-2.8367565242766406,-2.1182559928815303,-0.7483126682308209,-0.011785066576169147,-3.0329747030295877,2.8191637156435347,-0.2400297218018949,-0.6470860800264003,-0.4252842033219272,1.0581243420762643,-0.5354363895764531,-1.2637619268167237,0.25867422211247865,-0.4178548601886492,0.14727194649933054,-0.6765500439316792,0.22626544889611472,0.25704992782143093,-0.28730780841030323,1.5777589923493058,0.3961164992648073,0.19189683481670283,-0.23002770351318833,-1.5408285915128384,-1.2618906216377996,3.79289312668894,2.025637598123713,0.5831480372773619,0.27141991622630646,-0.44957248755743484,1.352594580464514,-0.34815749764918863,-1.1658902232372923,0.3128539166816093,0.14504949105132062,0.023346216384793086,-0.08301311403566261,0.5244696825896031,1.052899030759649,0.6063843216114979,0.09785992872628066,0.17372812777865024,-0.47077235305869247,-0.125422403500675,0.01383181806405957,-0.24686208738163135,-0.8572522160219231,-0.9474238897354873,0.2797635120679568,0.05569376411876214,-0.4546324431567662,-0.42154706319754875,-0.15666146538512155,-0.3533864645902528,0.7506794510941165,0.5984386185319981,-0.01885445952315746,0.03550120969365005,-0.1219860915809015,-0.151415564470317,-0.36684929894918283,0.5258391959827023,-0.9492380381757772,-0.10498012638755601,0.35855085204567705,-0.4361762475078881,0.33730589263844546,-0.12330946521197324,-0.17191710333240617,0.355368195052341,-0.6221844198322781,0.47894690442168153,0.5775130643431541,0.1671359542907795,-0.27590052416556127,-0.07747140019754852,-0.27659443813334755,0.25663859175068665,-0.42806641205809765,0.5404963170183055,-0.13092324703818747,-0.24644939187356923,-0.2252013624380112,0.2648103900934216,-0.33345829397034304,-0.031772213278342884,-0.023552835530530458,0.47531478477464956,-0.1656922428461619,0.20685779006341892,0.2596470179206805,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N1C[C@H]1C(=O)O,9.02,human
9.767432582881161,0.5646426921354987,4.376607544222843,-4.156122810403781,-0.992311529149519,-1.043332205410027,-1.6876062476163884,0.20456879595807428,-0.12282103187584287,-2.018772128724366,2.099711859084327,1.1354644279963444,0.4939453455164402,4.91187830632311,-3.390599395030009,-0.005139015249508395,-0.06302631216665205,-0.16532566149577785,0.3052933214943435,0.11046857076609098,0.3845338962602007,-0.1715575422041846,-0.15358562453513766,0.9697188307223333,1.1063307820553203,1.4652385234201333,0.6575973000315014,-0.8665503339248048,-0.10731860630541509,0.30634262698754233,-0.9617043825034075,0.33253963228869743,2.7757852632162976,-1.142101759092964,1.1702110860957349,-1.3206637630921645,-0.3124322179111364,0.797871713524567,0.13902306290645872,-0.7332223125753996,-0.1651622533580268,0.08397920554021109,-0.9151586055200226,-0.4592025897150317,0.3255887644295674,-0.9597379631274371,0.9863803359738448,0.15130011704375135,0.48261974763126025,0.4341680212370635,-0.266292108211698,-0.4651260149190921,0.4235831121819469,0.6659095775139667,-0.04652693714527464,0.5282538208606881,0.35790677870880877,-0.8133525357215682,-0.20488090539550283,0.5507861257971548,-0.32643762278611554,0.037700577256878524,0.3825717855508686,-0.349532140555205,0.7340299850321387,-0.09342411997894239,0.16266616148524363,-0.3547661690930223,0.03924790919474676,-0.38980030064718474,0.16506150884132773,0.0786965427147071,0.024135275961803912,-0.4310121851803189,0.07121895583096095,0.285885404613483,0.2519083332742691,-0.03769048301851142,-0.07322587565496513,-0.3713456976354472,0.2063659142159442,0.36155554221013053,0.07310677202511093,0.31071593067802455,-0.17747080292759593,0.04418897128500966,-0.11868075276736871,-0.3397640415210329,-0.49929738310196015,0.35143649750099615,-0.04054944536005105,-0.2162756707172334,-0.06928675599816934,-0.6791625642577448,-0.3486673679382952,0.37116662896036323,0.36743547682461863,0.20284942716811144,0.07263759656214029,0.6594219870713274,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCCCCCC(=O)O,8.1,human
9.048222686717766,-0.568537384911506,4.686410465707524,-4.502488571848388,-0.7487955807483334,0.34144158361584775,-0.4477762134028997,2.095650973726867,0.19550509110709308,-2.813941759552095,-1.7332208283166481,-0.4120473361755509,0.06263535168019792,-2.6900847372884953,2.78456799559528,-0.834664770968584,-1.5142238786786568,0.7296748282812635,-1.7434628396651135,0.7138259858437672,0.6380121249096368,0.8186297730866118,0.38536876421129307,-0.12566866109929306,-0.07136823677025315,-0.8024756873600369,0.5924391827192226,0.8693467790723125,-1.0157919264438184,-0.8666830121210523,-0.06038238462343906,0.763386993030998,1.2739498370943139,0.7764635181735591,-0.9893364763566097,-0.7808406432895204,-0.1761158986379825,0.3382310762396095,-0.08900794770654079,-0.8925109461324439,0.17483007336672127,0.06435163224762307,0.4921484599419029,-0.07738727843826933,-0.14951256918319034,-0.3278765649668536,-0.06927582736665643,-0.5034215281898032,-0.029818958339243206,-0.07574123396195569,0.2029118870958636,0.3878800214744577,0.243421202996685,0.09972581704319232,-0.14272679034669733,0.3773700064708471,0.1903048218583038,0.12146284896812691,0.06773501334404369,0.18068321159874934,-0.28458880003007525,-0.5420406680654944,-0.1266478012774002,-0.4271051643361083,-0.13165887656937386,-0.43712598192077423,-0.4421212475210668,-0.13066744916774012,-0.11780182309781109,0.29807031699513276,-0.294687990689918,0.09880587147916543,0.041874703283563325,0.24747880138825995,0.3133708423975624,-0.05989169037696636,0.4444081760734468,0.0650507807713316,0.28328235095500937,0.4859314195186067,-0.06742177941277949,0.7007557245327268,0.29944478049112017,0.18922449133339575,0.12864060017915507,0.2507336791886228,0.05699138433442134,-0.07365236457153547,0.042259574587416734,0.4280317597832974,0.05684471686550841,-0.030086068381034548,-0.25387010290766404,0.20924671800462866,-0.2017166915619242,0.04309560725304899,0.02341378200755867,-0.2701083282141471,-0.15969507599305138,-0.26243972845126007,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccccc1C(=O)O,8.44,human
9.724794965593162,-0.0793698705390116,4.342852287539181,-4.621148954462632,-1.1569484819081817,0.30298723775441094,0.3437767156414228,1.5799705233640262,0.26937466570189705,-2.9216177164513626,-1.9570350527476366,0.5112551041671333,-0.5866290798865297,-3.0086380210254924,2.467850008609249,-1.3188831693422332,-1.4789823768639407,0.618171607132648,-1.553747162209961,0.21442180258504515,0.8193814964993856,0.6735227624127011,0.7034242097717869,0.10587048882074773,0.34399417072482663,-0.620333713545299,0.27381563520675145,0.7141122257145834,-0.3340629640294994,-0.862882127734352,0.049894434895937166,0.424239343142499,1.1302683727384413,0.6276717104032964,-1.0992412501182645,-0.9967341905329115,-0.477202092141939,0.3248865495642925,-0.0029332509413183207,-0.7499920086292067,-0.4547031430621959,-0.16453409518299078,0.5123766883706172,-0.29283366499053787,-0.040123986841885256,-0.29183151557172177,-0.28192711460190367,-0.40783734197809096,0.04232310487431233,-0.3914211641748789,-0.2993363556491057,-0.05526907630445165,-0.3261239763089105,0.0960355251241361,-0.1557574536044449,0.19674886649006784,0.3137325925795337,-0.0774522572316985,0.46844045772234016,-0.15663596781479752,-0.3011883013703546,-0.07017137792726881,0.02313439112287709,-0.32009192141785076,-0.05662649300663163,0.26150560693919545,-0.4749161718838892,-0.2808475000671616,0.10721167551371974,0.1968171164128534,-0.6405161810515128,0.2809920998329894,0.5008239718229289,0.29048378039703576,0.1388078200102708,0.1936333938810546,-0.1381016199499994,0.11379603039957106,0.08319656210609352,0.35113304259593486,-0.0954903096506201,0.4992605710427192,-0.17980362770014138,-0.032528969478099315,0.048931041779370944,0.2935866428398979,0.4219239924291955,-0.05116356550697722,0.5273940247964037,-0.10482022207595124,0.06761861080298176,0.13629245128405953,-0.14398885924389254,-0.0827531091069941,-0.32149382313382563,0.18010614146750825,0.01530338212839281,-0.04087163438911062,-0.20067425837325603,-0.38687523693671677,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cc(O)cc(C(=O)O)c1,9.74,human
-0.9664575031335135,-2.433444300100757,-2.624634179516218,-1.7419589587380602,1.0886777905628404,3.92210247010379,0.0901951287913692,0.5294207195437665,-1.151185506263968,0.8884927186668993,0.46311309122983674,-1.5322501679935467,0.44243078760954513,-1.1921563654922136,-1.9316704971805636,-0.46402554833123055,-0.5806838113995323,0.7487846756651603,-0.8454069641762517,0.1271501741578588,-0.8226262072091608,-0.6074136963957698,0.4971940826100734,-1.0714263801058228,1.3236322211516836,0.7673226374775556,-0.7593888606155819,-1.4553403514080268,0.5394038458884021,0.8785432337648329,-0.44565201232407614,0.5036994179070369,-0.2944842043026882,0.3283547939274702,0.5426025502822953,-0.2593003061825376,-0.632714019067645,-0.3452516334034336,-0.7797855563953393,-0.33610134537996167,1.5958381034169016,-0.6380930440168453,-0.8647626438853712,0.3043359723416483,-0.9118441762984485,-0.3850390584793314,0.1729578881833221,0.9389870192693072,-0.4060280718525403,-0.8285601321481539,-0.18677526546972822,1.0315554484668712,0.3728721641955516,-1.115572319402319,-0.23808543969204474,0.10671945310711627,-0.34523449079867136,0.024069165751937693,0.2767912993894188,0.611805614209724,0.620879084743631,0.42484410227344205,0.15808815971899473,-0.10170941076745076,-0.45415205783293994,-0.3948385956756968,-0.9574788043282897,-0.14062796856185383,0.5650862614726715,-0.039933575373125675,-0.25743976990230183,-0.24954203116306176,0.34539626391670575,0.5782046193791112,-0.8480797371904562,-0.05909297821325914,-0.34385072306985925,0.042483798717818065,1.0572559160137602,0.19628294085799836,0.8391997966162185,-0.3594822349260181,-0.34420350199172745,-0.2573046291186138,-0.24290240764708168,0.578689018713433,0.03159238108820726,-0.5658740296578414,0.20947564705501162,-0.10656340297301545,-0.42744347687561,-0.3741799923604048,-0.5141284433599671,0.357011427280889,-0.31493765277319263,0.7707627868953196,-0.617042827784108,0.18818209059052302,-0.6302051094759825,0.27369620377719744,N=C(N)c1cccc(NC(=O)CC2CC(c3cccc(C(=N)N)c3)=NO2)c1,5.920818753952375,human
-3.2293437856594234,-6.16801359432996,-2.2480481214690062,-1.4115206211807407,1.0449132819351865,-4.483471741986242,-5.314101313532913,1.6136338739565257,8.719549464079858,0.4336639427020692,-5.286408991816292,3.8003641979936895,2.7788764496144682,-1.1167299740022456,-1.8917654449147967,-3.610940573768817,0.26893512648266377,0.7500129091920847,6.692026513415271,0.1466242949781263,-4.179197227262357,-3.644021272339763,1.4991779786184534,-1.60992849405547,0.9541627679302693,-1.1369478810005014,2.0848646514082243,1.4639194592444924,-3.8168669270087996,-0.714000211710983,-3.3717878314237026,0.04355984567923341,-0.882900113622475,0.051827688810598925,-1.5735288014887563,-1.2565429304468267,3.390618585951785,1.6995771567586795,-0.10268316144903196,0.582374084494127,0.004964130237279592,0.20050563967216986,0.25978830499215827,0.01877655614921273,-0.4838829875050035,-0.09807513484446899,-0.129618327327999,1.0529434243266775,-0.3518472708562276,0.9529206249828132,0.06353995426944269,-0.6117462664008267,0.0553814439797492,-0.524142585601538,0.8750570279683739,0.22180578255113012,-0.8748780425435067,-0.24305792440175733,0.6422802523493781,0.6939511742831921,1.3545416662806538,-0.6893117220305633,-0.5061196462715501,0.3589904784656574,0.09617216534678547,0.06365863864165548,-0.9302801492740127,-0.9799556494569327,0.5724960253462938,0.059556866573301885,0.4894440619215269,0.3054663026082277,0.3666199249335554,-0.6426600355502166,0.038067095258941634,0.4824397070850058,0.02706314057925789,-0.27809505881353863,-0.4499734386688223,0.062067877041878466,0.07577658232295945,0.5903315418339433,0.7468704267454703,-0.0003485474960343048,0.37934616934103565,-0.14857420035715574,0.28004193404235334,0.4477008184485006,0.25798224099134853,-0.22368797103504218,0.063302495049386,-0.670745177669915,-0.06626416105927839,0.05068297961131584,0.2203604665727226,-0.06664549475536856,0.34735175344236346,0.40408829587784845,-0.0686472809046514,0.22521764172226447,NCc1ccc(C(=O)OCCCc2ccccc2)cc1,0.3009999999973757,human
