RingCount;qed;SlogP_VSA5;BCUT2D_CHGHI;NumSaturatedRings;HallKierAlpha;NumAliphaticHeterocycles;BertzCT;NumHeterocycles;NumRotatableBonds;BCUT2D_CHGLO;PEOE_VSA6;PEOE_VSA9;SPS;EState_VSA8;SMR_VSA5;EState_VSA3;MFP_1480;BCUT2D_MWLOW;MFP_837;SMR_VSA4;BCUT2D_LOGPHI;SMR_VSA10;NumBridgeheadAtoms;MFP_194;MFP_1019;MFP_935;PEOE_VSA7;MFP_143;MFP_926;VSA_EState3;PEOE_VSA10;FpDensityMorgan1;PEOE_VSA12;MFP_1325;MFP_1911;MFP_446;SlogP_VSA3;EState_VSA2;BCUT2D_LOGPLOW;fr_bicyclic;MFP_1543;BCUT2D_MRLOW;MFP_1737;EState_VSA11;fr_ketone;MFP_689;MFP_624;MFP_1097;MFP_354;VSA_EState4;MFP_233;EState_VSA10;fr_NH0;MFP_156;MFP_1705;fr_Al_OH_noTert;MFP_531;MFP_713;MFP_894;MFP_1531;FractionCSP3;MFP_1782;MFP_1393;MFP_999;MFP_458;EState_VSA7;MFP_193;MFP_1506;fr_aniline;MFP_488;MFP_1721;MFP_242;SMR_VSA6;MFP_1516;fr_NH2;MFP_675;MFP_1544;MFP_117;MFP_1004;MFP_340;MFP_1739;MFP_1592;MFP_1689;MFP_435;MFP_1752;MFP_1754;MFP_1227;PEOE_VSA8;MFP_116;AvgIpc;MFP_222;MFP_130;MaxEStateIndex;MFP_1373;MFP_1575;MFP_503;MFP_1693;MFP_1456;MFP_440;MFP_1052;MFP_1972;MFP_389;MFP_687;MFP_1923;MFP_1876;MFP_1527;MFP_528;MFP_793;MFP_979;MFP_1511;MFP_684;MFP_1208;MFP_832;MFP_1603;MFP_1714;MFP_980;MFP_798;MFP_1240;MFP_557;MFP_191;MFP_1919;MFP_1146;NumUnspecifiedAtomStereoCenters;MFP_1352;fr_Ndealkylation2;MFP_162;SMR_VSA7;MFP_383;MFP_1028;MFP_1978;MFP_253;BalabanJ;MFP_502;MFP_160;MFP_42;fr_pyridine;EState_VSA4;MFP_355;MFP_1;MFP_289;MFP_41;MFP_238;MFP_867;MFP_1545;MFP_319;MinAbsEStateIndex;fr_thiazole;MFP_2004;MFP_1315;MFP_1907;MFP_885;MFP_140;MFP_745;MFP_1927;MFP_1562;MFP_350;MFP_875;MFP_1118;MFP_2032;MFP_1720;MFP_1898;SlogP_VSA12;MFP_335;MFP_1977;MFP_784;MFP_846;fr_sulfonamd;MFP_468;MFP_1538;MFP_1816;FpDensityMorgan3;MFP_1564;MFP_80;SlogP_VSA6;PEOE_VSA14;MFP_1387;MFP_1746;fr_benzene;MFP_978;MFP_310;MFP_1433;MFP_595;MFP_283;MFP_1017;MFP_959;MFP_1312;MFP_461;MFP_108;VSA_EState8;fr_priamide;MFP_1581;MFP_369;MFP_656;EState_VSA9;NumAromaticRings;MFP_1060;MFP_227;MFP_351;MFP_807;Smiles;pKi;source
6.996973970143613;0.028473639455782;0.4573236631452227;9.416666666666666;1.4166666666666667;2.4166666666666665;10.14799212937021;1.918540189417826;-2.0303352171113835;2.0834343429231046;-2.1972020974529074;1.140432678013327;2.047189822463458;2.70914782437365;253.87172876640184;-1.5099999999999998;0.0;0.0;0.0;19.056471336613843;24.117007251546223;5.687386274683562;0.0;11.646940843427398;5.733667477162185;13.344558822616634;5.316788604006331;29.82891976554344;0.0;6.4208216229260096;12.48718869138762;24.26546827384644;0.0;0.0;5.959554568743835;0.0;12.10820789760957;24.26546827384644;12.240525803696954;11.142951082953708;9.71412249622071;7.309615536029226;2.104572152935248;0.2222222222222222;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;CCc1ccc(NC(=N)N)cc1;2.2388241868442686;bovine
14.999218135193065;0.0794680125136468;0.3554152580818664;10.612903225806452;0.8064516129032258;1.5483870967741935;10.130623838079694;2.233328490802097;-2.250744711304996;2.3382700198212314;-2.205800571642476;0.5589934571257867;2.7663517495708003;2.102449642460716;1054.9450606603905;-4.01;11.67123957151454;0.0;0.0;24.26546827384644;31.18920547353706;42.16047098981249;0.0;34.68173767655172;11.46733495432437;6.923737199690624;23.895163427055337;76.85573270487566;0.0;0.0;16.690354475090988;48.53093654769288;8.78083009534964;0.0;28.870416618881592;22.50167553276112;0.0;0.0;4.9839785209472085;22.285902165907416;15.20889652537782;12.953399965973642;1.3462397119341565;0.1363636363636363;0.0;3.0;0.0;1.0;6.0;0.0;0.0;3.0;0.0;3.0;2.0;0.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Cc1c(F)c(N(C)c2cccc(C(=N)N)c2)nc(N(C)c2cccc(C(=N)N)c2)c1F;6.44;bovine
13.76472037465634;0.142893742360733;0.4600145107061872;15.22222222222222;0.9444444444444444;2.1944444444444446;10.029653883762006;2.3244039172541062;-2.291600468890781;2.304302153001996;-2.503904353600472;-0.1332036701010529;3.4173046874195863;1.694013906705402;1277.622661573006;-2.9399999999999995;6.041840829147961;15.930470882759089;0.0;61.3725797935449;42.52210198909524;50.18944788670526;4.895483475517775;32.39030558637224;5.733667477162185;55.628029654356325;26.04292567888205;71.7905736680101;0.0;27.78340636631799;36.81018947509803;65.55915416013387;13.212334168400758;0.0;23.26532565694325;11.93098062037737;47.88379996424639;67.52619024389774;4.722094864452088;5.733667477162185;1.465318281652365;8.514437719125445;0.4262939894064672;0.3928571428571428;0.0;3.0;0.0;0.0;9.0;1.0;0.0;4.0;0.0;2.0;1.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;CN(C)c1cccc2c(S(=O)(=O)N[C@@H](Cc3ccc(CN)cc3)C(=O)N(C)C3CCCC3)cccc12;4.77;bovine
14.151517339763782;0.0026621682952789;0.2369196258526657;28.166666666666668;1.0;2.395833333333333;9.43446798772069;2.6817519094101856;-2.641594580933191;2.653803771146031;-2.6507562616387745;-0.1991669700374983;3.7185597189864983;1.137404317325078;1377.63138136522;-3.4050649350649342;18.69056362280884;11.814359458703011;13.211632405162778;74.51114508399735;73.82637248236024;26.68225753462904;17.646209796597788;25.02599186386579;17.250802561719567;102.05373637896056;20.26143591170303;71.7905736680101;0.0;41.39922013123336;70.42304432002192;60.6636706846161;14.383611552215466;0.0;42.302212501152816;44.2499153315263;30.38936785217202;60.6636706846161;31.404788807084536;18.78244217565079;6.039297134748697;1.553846193911444;7.898291275457183;0.5945945945945946;2.0;2.0;2.0;2.0;13.0;5.0;2.0;7.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;COCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1;9.17;bovine
13.66095616913483;0.0625055014453117;0.2180544028877799;15.236842105263158;1.0526315789473684;2.4473684210526314;9.95482355589702;2.335659302448696;-2.332704752660047;2.224313952067208;-2.516769148351077;-0.1509854157860407;2.919599749383695;1.587372465072535;1403.1785967899073;-3.759999999999999;11.87746061490523;15.930470882759089;5.969305287951849;48.53093654769288;60.72120319448007;18.652964303522147;17.420271486192085;38.5078443853978;11.651573523323576;37.12352637313439;19.696394776338067;77.85694073647171;0.0;30.770050098277284;30.892283428936636;71.62552122859549;18.00687135247258;0.0;34.9463159476658;43.66494100558408;10.772448428929591;24.26546827384644;4.722094864452088;15.879814036753755;9.397264423898068;6.783874921241443;2.7022223202796205;0.3214285714285714;1.0;3.0;0.0;1.0;9.0;1.0;1.0;4.0;0.0;1.0;1.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;CCOC(=O)C1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1;8.08;bovine
14.465891010559451;0.0700239971856488;0.2192350881765346;14.666666666666666;0.75;1.8541666666666667;9.893450883709592;2.349398150970479;-2.358618158892641;2.350804716912829;-2.5605682229894886;-0.1341521953330548;3.0593867144923523;1.612779928828194;1585.225185374802;-3.769999999999999;12.64872279366088;15.930470882759089;6.093240070938415;108.27246095122148;57.55524871159216;26.1790256236503;11.061259087652305;22.023710953697503;11.46733495432437;89.42694484086711;26.1790256236503;100.11074670325972;0.0;32.58239487871838;98.8426258989444;71.62552122859549;18.00687135247258;0.0;67.76311055444268;5.563451491696996;27.817257458484978;76.22588534645537;18.569569263833337;16.20419790812442;0.0;16.670762865087454;13.282298409529332;0.4594594594594595;1.0;3.0;0.0;1.0;12.0;1.0;1.0;4.0;0.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;CC(C)c1cc(C(C)C)c(S(=O)(=O)NC(Cc2cccc(C(N)N)c2)C(=O)N2CCN(C(=O)OCc3ccccc3)CC2)c(C(C)C)c1;6.7;bovine
13.604524541965086;0.1463612572251151;0.3316016226646964;15.297297297297296;0.8918918918918919;2.135135135135135;10.029625541036426;2.3192218432558365;-2.2901758559743186;2.264349827081639;-2.50362564244723;-0.1332036941959381;3.4559536084365856;1.4541404700929688;1491.27676615655;-3.2599999999999985;6.041840829147961;15.930470882759089;0.0;67.43894686200652;76.19973298387765;19.634269217737724;4.895483475517775;37.47536774061828;5.733667477162185;55.628029654356325;7.04767198267719;89.98967487339495;0.0;27.78340636631799;36.81018947509803;83.75825536551872;13.212334168400758;0.0;23.26532565694325;6.544756405912575;58.35508633295723;60.6636706846161;10.788461932913698;5.733667477162185;3.949822207956453;7.58720283151227;0.427515778521069;0.3;0.0;4.0;0.0;0.0;8.0;1.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;CN(C(=O)[C@H](Cc1ccc(CN)cc1)NS(=O)(=O)c1ccc2cc3ccccc3cc2c1)C1CCCC1;5.48;bovine
13.21253569328966;0.0344857494326953;0.3572389234614684;17.724137931034484;0.6896551724137931;1.4137931034482758;9.885744863402124;2.17566357922725;-2.14802633751158;2.26242510586232;-2.110036557767181;-0.1120525781751669;2.7062584783156542;1.8851165297465344;880.2033090497181;-3.4699999999999998;11.67123957151454;0.0;0.0;54.95175817061889;48.96222968876579;22.273112043532528;0.0;29.60652473154724;11.46733495432437;32.10410811463005;0.0;81.93095157461941;0.0;4.794537184071822;54.35791408141803;59.67714560783141;4.794537184071822;0.0;17.45448451787948;11.126902983393991;54.37722015816258;36.417508487514205;0.0;22.285902165907416;14.99184018965802;15.86266916173247;0.0;0.2083333333333333;0.0;2.0;0.0;0.0;4.0;1.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;N=C(N)c1ccc(/C=C2/CCCCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1;7.0;bovine
13.457098659766476;0.0631772346220396;0.4315128032600165;14.567567567567568;1.054054054054054;2.4054054054054053;10.1130384789724;2.313128290877797;-2.2810732646918344;2.2526852183570334;-2.491950459409876;-0.1330943046483856;3.4623501865675568;1.583171716174593;1379.9090467812534;-3.54;11.791352662431866;15.930470882759089;0.0;36.815246020486526;72.14502822247451;37.80884418380891;12.005281016795308;32.39030558637224;0.0;49.08327324844375;26.521930110638245;66.2271221763131;0.0;14.817828337479405;37.667559606327046;65.55915416013387;13.212334168400758;0.0;23.26532565694325;5.749511833283905;47.70657268701419;43.44587439344685;21.879752106169708;4.736862953800049;4.685674897414828;1.7643913435348402;0.0;0.3448275862068966;0.0;3.0;0.0;0.0;8.0;1.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;CNc1ccc(C#CC[C@H](NS(=O)(=O)c2ccc3cc(OC)ccc3c2)C(=O)N(C)C2CCCC2)cc1;4.522878745280337;bovine
12.959011422112972;0.0298462810779316;0.5443023318644052;15.636363636363637;1.181818181818182;2.696969696969697;9.934145469016617;2.231026519215793;-2.2271297838674693;2.195040612702408;-2.4183055067466888;-0.122068947539029;3.126046901242833;1.442915152803068;1285.8133086457576;-3.4;12.232142680596136;15.930470882759089;0.0;30.33183534230805;49.44583918878587;24.980284378286687;11.44678160159525;21.61785715744265;7.04767198267719;44.52565291027598;4.722094864452088;81.52997610305908;0.0;47.00475357866797;28.935580596016923;53.45595023491617;18.00687135247258;0.0;29.934016845842397;17.678201109471466;24.09902273239748;13.244515554290269;15.137565276759457;0.0;7.421378820085261;2.7270012233983545;1.5225886085482043;0.3478260869565217;0.0;3.0;0.0;2.0;7.0;0.0;1.0;4.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2nn(C)cc2C1;3.0931264652779293;bovine
