MFP_145;fr_COO2;fr_ester;MFP_656;MFP_597;qed;MFP_826;MFP_1360;MFP_82;MFP_1952;fr_thiophene;MFP_140;MFP_1970;VSA_EState5;MFP_419;MFP_699;MFP_1760;MFP_1697;MFP_1840;MFP_675;MFP_1104;MFP_162;MFP_1385;VSA_EState3;MFP_1844;MFP_1928;SMR_VSA1;MFP_124;SlogP_VSA4;MFP_389;fr_amidine;EState_VSA1;PEOE_VSA5;MFP_1624;MFP_117;MFP_1737;MFP_888;SMR_VSA6;PEOE_VSA14;MFP_1;MFP_623;MFP_695;MFP_504;EState_VSA5;EState_VSA9;MFP_1171;MFP_1901;MFP_58;MFP_1057;MFP_1344;MFP_1446;SlogP_VSA11;fr_NH0;MFP_255;AvgIpc;EState_VSA3;MFP_1748;fr_furan;MFP_1589;fr_piperzine;fr_ArN;SMR_VSA10;MFP_197;SMR_VSA3;SMR_VSA2;MFP_310;MFP_1126;fr_C_O;PEOE_VSA8;EState_VSA10;MFP_505;MFP_1141;MFP_1468;PEOE_VSA11;BCUT2D_CHGHI;MFP_1147;BCUT2D_MWLOW;MaxEStateIndex;NumRotatableBonds;TPSA;MFP_736;BCUT2D_MRLOW;MFP_2020;MFP_866;MFP_87;MFP_1062;MFP_1290;SMR_VSA4;BCUT2D_LOGPHI;MFP_935;MFP_1934;fr_urea;VSA_EState7;MFP_1573;MFP_250;PEOE_VSA10;MFP_283;MFP_1875;MFP_1666;MFP_218;MFP_1277;MFP_1065;fr_aniline;MFP_981;MFP_1958;FpDensityMorgan3;EState_VSA7;MFP_739;MFP_1410;MFP_79;MFP_875;MFP_638;MFP_1009;MFP_2016;MFP_333;SlogP_VSA12;EState_VSA2;MFP_1452;MFP_114;fr_pyridine;MFP_378;MFP_1305;MFP_919;MFP_1416;MFP_314;MFP_621;fr_Ar_N;MFP_1511;MFP_1866;NumAtomStereoCenters;MFP_1232;MFP_1917;MFP_119;MFP_1480;MFP_1321;MFP_1817;MFP_1199;BCUT2D_MRHI;MFP_930;MFP_622;MFP_233;NumHAcceptors;BCUT2D_LOGPLOW;MFP_561;PEOE_VSA6;MFP_807;MFP_295;PEOE_VSA2;SlogP_VSA10;NumAliphaticHeterocycles;MFP_1535;MFP_576;EState_VSA4;MFP_1609;MFP_1754;MFP_1063;VSA_EState6;MFP_2009;MFP_1431;MFP_1440;MFP_606;NumSaturatedHeterocycles;NHOHCount;MFP_1683;MFP_708;SlogP_VSA7;MFP_1990;MFP_679;MFP_978;MFP_1722;NumHeteroatoms;fr_amide;RingCount;VSA_EState2;SlogP_VSA5;MFP_1287;MFP_1214;EState_VSA8;MFP_1451;MFP_2011;MFP_718;MFP_1028;MFP_1190;MFP_1750;MFP_996;MFP_319;NumAliphaticRings;MFP_837;MFP_13;MFP_1325;MFP_322;MFP_1216;MFP_29;MFP_1155;MFP_1714;MFP_1247;MFP_392;MFP_637;MFP_1635;MFP_760;Smiles;pKi;source
13.596514810546196;0.6112968047335071;2.0588235294117645;9.73160235616607;2.386750070454569;2.3639834206928243;-2.481528337892692;5.886249890032105;-0.138787741266066;3.348806330181333;6.041840829147961;0.0;0.0;9.589074368143644;12.407033161179976;67.58740788430673;30.967165733295904;9.589074368143644;24.221392619882987;0.0;10.216698334856808;11.651573523323576;13.08951281182515;0.0;0.0;12.407033161179976;5.917906046161393;62.99639154356669;0.0;75.43;5.41499046939678;9.589074368143644;30.26323344903095;31.47008131006052;49.65183272095005;0.0;41.29811214162014;36.50599407754339;5.733667477162185;28.45529836952636;3.14656905779606;0.5436117150171489;20.36963157148481;6.154871335072974;3.0;1.0;2.0;1.0;3.0;6.0;7.0;1.0;4.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;CC(CC(=O)N1CCC[C@H]1C(=O)NCC1CCC(N)CC1)(c1ccccc1)c1ccccc1.Cl;4.77;human
12.734104053169409;0.378268549260941;2.4375;10.054898241420862;2.183314738006384;2.275550421745045;-2.179404918631587;7.889037221523291;0.1009936096248279;3.256986666441271;0.0;0.0;0.0;4.794537184071822;5.098681808301038;41.93277523254056;11.250837766380558;13.212334168400758;38.90618332235873;0.0;20.20725493475596;5.138973737607942;11.050456081168516;11.374772549367124;0.0;11.600939890232516;0.0;10.61894168207175;5.022633313741326;158.88;15.930470882759089;13.212334168400758;10.719887973517702;33.211695121186004;0.0;10.748170003606797;0.0;20.842240603617103;22.473581105002644;12.746325567384485;19.550288661319744;-0.6142802965232614;17.73704826123121;0.0;5.0;0.0;0.0;0.0;8.0;12.0;5.0;0.0;4.0;1.0;4.0;0.0;1.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Nc1cc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)ccc1Cl;5.795880017344075;human
12.706788076341647;0.3240426365638953;2.2962962962962963;10.023359549705267;2.1097586106303714;2.2021409054923025;-2.1192239805470936;5.991073221990273;0.0973148571764303;3.1051405862473813;5.835619785757269;5.783244946364939;0.0;10.203820789863345;0.0;54.59730361615449;11.126902983393991;4.794537184071822;22.65226616735473;5.409283605791522;9.551078168738565;5.733667477162185;0.0;0.0;0.0;0.0;5.409283605791522;15.921440167465814;0.0;84.75999999999999;0.0;4.794537184071822;18.163621138034785;11.126902983393991;22.16030441862652;0.0;60.6636706846161;4.9839785209472085;11.142951082953708;17.02584245936484;7.582544152962294;-0.0049842352566709;23.030665657485034;1.6436716322331402;3.0;0.0;0.0;0.0;4.0;5.0;5.0;0.0;4.0;1.0;2.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;N=C(N)c1ccc2ncn(CC(=O)c3ccc(-c4ccccc4)cc3)c2c1;6.5;human
13.157762739355002;0.1270594432927449;2.4864864864864864;10.06023716971192;2.379630223035967;2.2333867111628645;-2.501937311444194;7.199051498417392;-0.1924648859853818;3.4733074526200407;6.041840829147961;10.9671782655966;12.145603805395323;19.376016284851133;11.336785877934735;24.284774350590983;20.013250011515776;37.45592127415246;51.07987077378373;0.0;15.200676855804016;16.459739686960038;13.08951281182515;13.17124514302446;0.0;11.336785877934735;0.0;29.56754132646723;0.0;181.07;30.13646519304275;27.554856695239927;17.64997924446028;30.938779754529936;10.216620634085364;23.16043280847584;24.26546827384644;15.293171857589208;21.368399533236897;56.42281505099628;10.249153937809693;-3.665195914211515;5.9381424136609215;-0.825072992300175;6.0;1.0;1.0;2.0;7.0;15.0;8.0;0.0;3.0;0.0;1.0;1.0;4.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;CC(=O)N1CC=C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1.O=C(O)C(F)(F)F;8.04;human
13.52833755727064;0.2859606865340008;2.631578947368421;9.92484569363898;2.477625166874599;2.3208263092221;-2.4679810044416435;7.88904286650588;-0.1398740724771228;3.568091225946017;12.14518285259957;0.0;0.0;4.794537184071822;5.098681808301038;41.02212089082949;29.308019669630077;18.04992275213739;44.7483448282809;0.0;25.191233455703166;10.29468646435848;11.050456081168516;11.50524905251859;0.0;11.600939890232516;0.0;11.984273114623004;5.022633313741326;193.36;21.53152169374278;13.212334168400758;23.67892428219139;33.11205906628658;0.0;29.33870071844602;0.0;30.98193185131485;27.31116968873928;23.478152367119822;23.68388724182028;-0.3383463015771206;14.45263641896237;2.8688429624273986;5.0;1.0;1.0;1.0;11.0;15.0;7.0;0.0;5.0;1.0;5.0;0.0;1.0;6.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Nc1cc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl;5.795880017344075;human
13.165041782144955;0.2551178684676107;2.419354838709677;9.892330502625414;2.487398580805026;2.321609079656406;-2.4500732986704223;6.100218704280255;-0.1547041227303324;3.1888925946078563;11.67123957151454;0.0;5.969305287951849;20.40764157972669;0.0;35.48754806905859;28.79856237270056;19.163525905680324;34.946795866272154;10.818567211583044;0.0;16.623047681074908;12.426586145283864;5.687386274683562;0.0;0.0;10.818567211583044;29.531997720943004;0.0;176.73;17.477535828287042;9.589074368143644;24.51288281736656;28.08942575254525;0.0;7.109797541277533;0.0;10.47250133075687;31.860353703444098;30.71787595211025;21.87737001083363;-1.4857449153066713;13.244845211307537;-0.3583116024187447;7.0;1.0;1.0;1.0;7.0;10.0;7.0;0.0;3.0;2.0;0.0;0.0;2.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;COC(=O)CC1(C(=O)Nc2cccc(C(=N)N)c2)CC(c2cccc(C(=N)N)c2)=NO1;6.64;human
13.522453126312254;0.4042987118381579;2.060606060606061;10.032744524528992;2.29888656665875;2.205486570530588;-2.5184749545380054;6.011652888870742;-0.1332924412983011;2.8767265568239657;11.87746061490523;0.0;0.0;14.998357973935164;0.0;60.6636706846161;42.99331488172785;9.589074368143644;23.33736551914384;5.409283605791522;10.216698334856808;5.733667477162185;31.07893535450078;5.687386274683562;0.0;0.0;5.409283605791522;27.52673248831077;0.0;102.51999999999998;6.041840829147961;9.589074368143644;17.64997924446028;24.21641579521914;24.340350578205708;0.0;53.43084627854336;22.349432471780027;11.142951082953708;30.614590208673;10.511662646525458;-0.63441523574663;25.15876782877753;0.0;4.0;1.0;1.0;1.0;4.0;7.0;6.0;1.0;4.0;1.0;0.0;0.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(c3ccccc3)CC2)c2ccccc2)c1;6.47;human
14.1433144901974;0.184211630134226;2.4375;9.773508029594126;2.36664429504184;2.341792080255664;-2.474483246485645;7.135015162600135;-0.1431646132214225;3.2118881459637385;16.75460780860653;11.5667326743298;11.9386105759037;14.998357973935164;11.336785877934735;13.847474399381248;10.440598685398296;28.61741694853104;35.01819596894721;5.409283605791522;5.316788604006331;11.148657946558965;0.0;4.39041504767482;5.749511833283905;11.336785877934735;16.641494916234198;53.725137908095306;0.0;142.57;29.21266271549433;18.774026599890284;27.93291003379097;19.26246486877803;22.280300140097648;25.122838405075456;13.847474399381248;5.316788604006331;20.98634143159446;37.34880339110495;18.92437138070177;-3.635846224442029;5.83948699613429;1.275704750255131;5.0;0.0;0.0;1.0;6.0;10.0;10.0;0.0;2.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](C)C(=O)O;8.78;human
14.1563053134047;0.1027857868773494;2.4857142857142858;9.871572791541531;2.293905050641107;2.2998735350021366;-2.3212745032927184;7.135023221405433;-0.1234319806678701;3.235354846472928;22.025730304439467;11.5667326743298;11.9386105759037;10.203820789863345;11.336785877934735;13.847474399381248;21.542975429478638;33.72394434337174;40.70558224363077;5.409283605791522;0.0;11.148657946558965;5.316788604006331;10.077801322358384;11.49902366656781;11.336785877934735;16.641494916234198;44.31774613832148;0.0;162.8;34.82751344898178;23.880553994730988;39.69738969374604;4.877147193701299;23.46952001485796;30.33183534230805;0.0;5.316788604006331;20.98634143159446;37.374037087901925;28.707941324398668;-4.365548924218788;10.474825818531054;0.2523025152056537;6.0;0.0;0.0;0.0;7.0;11.0;8.0;0.0;3.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1ccc(O)c(C(=O)O)c1;9.04;human
14.184684502498635;0.1198295339625294;2.1621621621621623;9.871135390512109;2.295606185231388;2.295959392561445;-2.322493678124404;7.135029374634995;-0.1234360331643542;3.2735587753204864;10.712766979458568;11.5667326743298;17.90791586385555;10.203820789863345;11.336785877934735;13.847474399381248;21.542975429478638;38.51848152744356;46.67488753158262;5.409283605791522;0.0;11.148657946558965;5.316788604006331;10.077801322358384;5.749511833283905;11.336785877934735;16.641494916234198;54.67573481409029;0.0;179.86999999999998;35.04730690364973;33.78161857364351;45.26084118544304;4.877147193701299;35.602254151781175;18.19910120538483;0.0;5.316788604006331;15.879814036753755;48.85826435053427;28.31859368338953;-5.501705953440522;9.931827552227812;0.1833915017261878;6.0;0.0;0.0;0.0;7.0;12.0;9.0;0.0;3.0;1.0;0.0;2.0;4.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1;9.31;human
14.18965039326671;0.1198295339625294;2.2972972972972974;9.870157994506217;2.302624105751934;2.30045685259657;-2.3273838247745764;7.135030660803368;-0.1234319953916971;3.273722188154195;10.712766979458568;11.5667326743298;17.90791586385555;10.203820789863345;11.336785877934735;13.847474399381248;15.855589154795071;38.51848152744356;46.67488753158262;5.409283605791522;0.0;11.148657946558965;5.316788604006331;10.077801322358384;5.749511833283905;11.336785877934735;16.641494916234198;54.67573481409029;0.0;179.86999999999998;35.04730690364973;33.78161857364351;45.26084118544304;4.877147193701299;35.602254151781175;18.19910120538483;0.0;5.316788604006331;15.879814036753755;49.03415581827237;28.38965188834112;-5.517237178503878;9.892105924254722;0.1522576361429177;6.0;0.0;0.0;0.0;7.0;12.0;9.0;0.0;3.0;1.0;0.0;2.0;4.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cc(C(=O)O)ccc1C(=O)O;8.43;human
10.732113081356408;0.2339232115975107;2.5517241379310347;9.964640469762386;2.182485014817714;2.4013563070789368;-2.100515641688037;9.10348351322849;0.4733234694785;3.069843248004451;11.585131619041174;0.0;0.0;5.409283605791522;0.0;30.33183534230805;22.02982791547505;5.106527394840706;32.66848861578767;5.409283605791522;4.9839785209472085;5.733667477162185;0.0;0.0;5.749511833283905;15.929943897949348;12.333020805482146;22.253805966787983;0.0;85.89;0.0;5.106527394840706;11.585131619041174;10.03617100752941;46.128850647872525;5.563451491696996;55.4546737473835;33.04665655581978;11.142951082953708;3.486036312673217;19.560692202768774;0.2636251971199661;19.98927124219242;1.671175949546485;5.0;0.0;0.0;0.0;2.0;5.0;5.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Cc1cc(Br)c(O)c(-c2[nH]c3ccc(C(=N)N)cc3c2CCc2ccccc2)c1;5.47;human
